product_id,product_name,price,price_int,original_price,discount_percentage,rating,review_count,sold_text,shop_id,shop_name,shop_city,product_url,image_url
15715344870,mesin cuci hisense wsak8011ub mesin cuci 2 tabung 8 kg mesin cuci twin tub HISENSE WSAK8011UB,Rp1.549.000,1549000,,0,0,0,1 terjual,9555972,Dunia Elektronik Mall,Bekasi,https://www.tokopedia.com/duniaelektronikhko/mesin-cuci-hisense-wsak8011ub-mesin-cuci-2-tabung-8-kg-mesin-cuci-twin-tub-hisense-wsak8011ub?extParam=ivf%3Dfalse%26search_id%3D2026033010154411B9842E0A271F2217ED,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/img/VqbcmM/2024/11/8/b0f1d52d-b23f-4709-bf52-8755eac31168.jpg~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=97278606&x-expires=1774869344&x-signature=KVI6qJrPn2%2FC2G7M1OjeAKKc7hg%3D&x-signature-webp=ItzmZZj1Y0bCqzUxt7YwhfBN5E0%3D
1893485665,"MESIN CUCI PANASONIC NA-W76BBZ NAW 76 BBZ 7,5 KG MESIN CUCI 2 TABUNG",Rp1.769.000,1769000,,0,0,0,6 terjual,9555972,Dunia Elektronik Mall,Bekasi,https://www.tokopedia.com/duniaelektronikhko/mesin-cuci-panasonic-na-w76bbz-naw-76-bbz-7-5-kg-mesin-cuci-2-tabung?extParam=ivf%3Dfalse%26search_id%3D2026033010154411B9842E0A271F2217ED,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/img/VqbcmM/2022/9/21/fbe7a478-b504-4a97-a146-a647bf99bbf3.jpg~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=97278606&x-expires=1774869344&x-signature=Q5rCj4pXVEq8Nl0Dd%2BzKtsQetDY%3D&x-signature-webp=NZ9vf%2BPT1vgLJQNVbwlwU4Uu28w%3D
2349056808,MESIN CUCI SAMSUNG WW70T3020WW 7 KG FRONT LOADING INVERTER QUICK WASH,Rp4.399.000,4399000,,0,0,0,3 terjual,9555972,Dunia Elektronik Mall,Bekasi,https://www.tokopedia.com/duniaelektronikhko/mesin-cuci-samsung-ww70t3020ww-7-kg-front-loading-inverter-quick-wash?extParam=ivf%3Dfalse%26search_id%3D2026033010154411B9842E0A271F2217ED,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/img/VqbcmM/2021/10/29/3629d106-6992-4076-963c-048e1ba03b45.jpg~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=97278606&x-expires=1774869344&x-signature=aVCTNbOkzFx0srCcptKGRrdss%2Bg%3D&x-signature-webp=hSw0xDdfOsVfiltgGbxwMxJzZdw%3D
15101442334,MESIN CUCI LG T2109NT1G TOP LOADING 9 KG | Mesin Cuci Bukaan Atas 9 Kg | Mesin Cuci Top Loading 9 Kg,Rp3.149.000,3149000,,0,0,0,2 terjual,9555972,Dunia Elektronik Mall,Bekasi,https://www.tokopedia.com/duniaelektronikhko/mesin-cuci-lg-t2109nt1g-top-loading-9-kg-mesin-cuci-bukaan-atas-9-kg-mesin-cuci-top-loading-9-kg?extParam=ivf%3Dfalse%26search_id%3D2026033010154411B9842E0A271F2217ED,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/img/VqbcmM/2024/9/12/cf936168-eb97-43e4-8541-a21a567616ff.jpg~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=97278606&x-expires=1774869344&x-signature=Ln%2B0BR9mLNo4VwL9fgzZcfgcYxM%3D&x-signature-webp=CzoHqnUIoQ5tDGnNdibavL3kJYw%3D
2002337995,MESIN CUCI SAMSUNG WA70H4000SG DIAMOND DRUM TOP LOADING 7 KG,Rp2.649.000,2649000,,0,0,0,1 terjual,9555972,Dunia Elektronik Mall,Bekasi,https://www.tokopedia.com/duniaelektronikhko/mesin-cuci-samsung-wa70h4000sg-diamond-drum-top-loading-7-kg?extParam=ivf%3Dfalse%26search_id%3D2026033010154411B9842E0A271F2217ED,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/img/VqbcmM/2021/8/11/89134c11-21f5-44f1-bc83-c52f7f769528.jpg~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=97278606&x-expires=1774869344&x-signature=1y7n2A8mSUqkTOAwrWtYmHmx5%2BY%3D&x-signature-webp=ic%2Bc%2FfLJjV7vQHmP166wmllEm4o%3D
1895824597,"MESIN CUCI PANASONIC NA-W96BBZ NAW 96 BBZ 9,5 KG MESIN CUCI 2 TABUNG",Rp2.099.000,2099000,,0,0,0,2 terjual,9555972,Dunia Elektronik Mall,Bekasi,https://www.tokopedia.com/duniaelektronikhko/mesin-cuci-panasonic-na-w96bbz-naw-96-bbz-9-5-kg-mesin-cuci-2-tabung?extParam=ivf%3Dfalse%26search_id%3D2026033010154411B9842E0A271F2217ED,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/img/VqbcmM/2022/9/21/5edae655-c019-4dd4-b7ec-731fea2a00ea.jpg~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=97278606&x-expires=1774869344&x-signature=a3m1qiNMFNMhcOsj0UnYPvE%2BDRg%3D&x-signature-webp=QswVPbQOzM5hod9OYuMBsVcl0oY%3D
2002265481,"MESIN CUCI TOSHIBA VH-H95MN VH 95 MN 2 TABUNG 8,5 KG JET SPIN",Rp1.799.000,1799000,,0,0,0,6 terjual,9555972,Dunia Elektronik Mall,Bekasi,https://www.tokopedia.com/duniaelektronikhko/mesin-cuci-toshiba-vh-h95mn-vh-95-mn-2-tabung-8-5-kg-jet-spin?extParam=ivf%3Dfalse%26search_id%3D2026033010154411B9842E0A271F2217ED,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/img/VqbcmM/2022/9/21/251ed1d6-4b14-44ba-9a3d-613a0abf1d71.jpg~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=97278606&x-expires=1774869344&x-signature=oWGANkUSgQMhLNZH7nByfC9lZpY%3D&x-signature-webp=LgbQ0Ub24MzsGFDknCOi%2FbWIIdE%3D
1896538584,MESIN CUCI SHARP ES-T85CR EST 85 CR 2 TABUNG 8 KG NEW SUPER AQUAMAGIC,Rp2.149.000,2149000,,0,0,0,2 terjual,9555972,Dunia Elektronik Mall,Bekasi,https://www.tokopedia.com/duniaelektronikhko/mesin-cuci-sharp-es-t85cr-est-85-cr-2-tabung-8-kg-new-super-aquamagic?extParam=ivf%3Dfalse%26search_id%3D2026033010154411B9842E0A271F2217ED,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/img/VqbcmM/2021/6/8/a4e5cbc6-3c31-4fdf-a392-b22525ae81ab.jpg~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=97278606&x-expires=1774869344&x-signature=ztWf1LMAR5jjgFeFPzCyAVbycjw%3D&x-signature-webp=4NbV4%2F5E2S8aqKc5ibPVOJ4xY6M%3D
15812164455,MESIN CUCI AQUA AQW-99DD AQW99DD 9 KG MESIN CUCI 1 TABUNG TOP LOADING | mesin cuci aqua 99dd,Rp2.699.000,2699000,,0,0,0,1 terjual,9555972,Dunia Elektronik Mall,Bekasi,https://www.tokopedia.com/duniaelektronikhko/mesin-cuci-aqua-aqw-99dd-aqw99dd-9-kg-mesin-cuci-1-tabung-top-loading-mesin-cuci-aqua-99dd?extParam=ivf%3Dfalse%26search_id%3D2026033010154411B9842E0A271F2217ED,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/img/VqbcmM/2024/11/22/bb114928-01ee-4f0c-8d18-b170bc96519d.jpg~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=97278606&x-expires=1774869344&x-signature=QJIqKMIyUTco7ojD3NLk%2F0BLoso%3D&x-signature-webp=In0ZAxz1mhKkjPJ7g0PTW9pVOsU%3D
2064567414,MESIN CUCI SAMSUNG WA70H4200SW 7 KG TOP LOADING DIAMOND DRUM WOBBLE,Rp2.649.000,2649000,,0,0,0,4 terjual,9555972,Dunia Elektronik Mall,Bekasi,https://www.tokopedia.com/duniaelektronikhko/mesin-cuci-samsung-wa70h4200sw-7-kg-top-loading-diamond-drum-wobble?extParam=ivf%3Dfalse%26search_id%3D2026033010154411B9842E0A271F2217ED,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/img/VqbcmM/2021/8/11/2bb164e7-7e2d-4739-a31b-13ba3a31de55.jpg~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=97278606&x-expires=1774869344&x-signature=kY99rzipIGq17jVdQLzD9yxVbkY%3D&x-signature-webp=629hy%2BGnMIHK8Gb%2BV03VFbkcdKQ%3D
